problem,has_bounds,route_key,constraint_tag,objective_tag,init_source,n_runs,success_rate,success_any,best_nfev,best_time,best_f_final,total_time_sec,total_nfev,llm_total_time_sec,llm_total_nfev,best_time_cost_capped,best_nfev_cost_capped,fallback_rate
SIMBQP,True,BSmoothNLP,B,SmoothNLP,llm_post,5,1.0,True,5.0,0.00019351700029801577,1.540743955506986e-32,,,0.0011277079975116067,25.0,0.00019351700029801577,5.0,0.0
SIMBQP,True,BSmoothNLP,B,SmoothNLP,llm_raw,5,1.0,True,5.0,0.0001985099988814909,1.540743955506986e-32,,,0.00113780099854921,25.0,0.0001985099988814909,5.0,0.0
SIMBQP,True,BSmoothNLP,B,SmoothNLP,random_post,10,1.0,True,4.0,0.00018166399968322366,5.165746658887007e-42,0.002498689998901682,59.0,,,0.00018166399968322366,4.0,0.0
SIMBQP,True,BSmoothNLP,B,SmoothNLP,random_raw,10,1.0,True,4.0,0.0001939590001711622,5.165746658887007e-42,0.04804704399793991,59.0,,,0.0001939590001711622,4.0,0.0
SIMPLLPA,True,LCBSmoothNLP,LCB,SmoothNLP,cutest,1,1.0,True,6.0,0.01621436899949913,0.0019819698820675137,,,,,0.01621436899949913,6.0,0.0
SIMPLLPA,True,LCBSmoothNLP,LCB,SmoothNLP,llm_post,5,1.0,True,7.0,0.008601940997323254,0.0012308419774026214,,,0.05915349299903028,52.0,0.008601940997323254,7.0,0.0
SIMPLLPA,True,LCBSmoothNLP,LCB,SmoothNLP,llm_raw,5,1.0,True,6.0,0.008000128000276163,0.001450359481653739,,,0.04215834599744994,33.0,0.008000128000276163,6.0,0.0
SIMPLLPA,True,LCBSmoothNLP,LCB,SmoothNLP,random_post,10,1.0,True,1.0,0.00896269300210406,0.0004580689601487003,0.487254240004404,472.0,,,0.00896269300210406,1.0,0.0
SIMPLLPA,True,LCBSmoothNLP,LCB,SmoothNLP,random_raw,10,1.0,True,1.0,0.08264953499747207,1.3191221760906146e+19,0.8603001599913114,10.0,,,0.08264953499747207,1.0,0.0
SINEVAL,False,U:LS,U,LS,cutest,1,1.0,True,84.0,0.03604034800082445,1.7810774427036932e-16,,,,,0.03604034800082445,84.0,0.0
SINEVAL,False,U:LS,U,LS,llm_post,5,1.0,True,79.0,0.0011995839995506685,2.3208859152180085e-20,,,0.012084646998118842,460.0,0.0011995839995506685,79.0,0.0
SINEVAL,False,U:LS,U,LS,llm_raw,5,1.0,True,79.0,0.0011995809982181527,2.3208859152180085e-20,,,0.007137988995964406,460.0,0.0011995809982181527,79.0,0.0
SINEVAL,False,U:LS,U,LS,random_post,10,1.0,True,162.0,0.0040833020029822364,1.2094036711467822e+24,0.15621671800181502,9350.0,,,0.0040833020029822364,162.0,0.0
SINEVAL,False,U:LS,U,LS,random_raw,10,1.0,True,162.0,0.003442896999331424,1.2094036711467822e+24,0.17123069699664484,9350.0,,,0.003442896999331424,162.0,0.0
SISSER,False,USmoothNLP,U,SmoothNLP,cutest,1,1.0,True,25.0,0.03325444599977345,9.025222886014237e-09,,,,,0.03325444599977345,25.0,0.0
SISSER,False,USmoothNLP,U,SmoothNLP,llm_post,5,1.0,True,3.0,0.0001709809985186439,7.910147970399583e-30,,,0.0020771589952346403,81.0,0.0001709809985186439,3.0,0.0
SISSER,False,USmoothNLP,U,SmoothNLP,llm_raw,5,1.0,True,3.0,0.00017247999858227558,7.910147970399583e-30,,,0.00217096299820696,81.0,0.00017247999858227558,3.0,0.0
SISSER,False,USmoothNLP,U,SmoothNLP,random_post,10,1.0,True,175.0,0.002505435997591121,1.115151197983249e-08,0.03835465500378632,1779.0,,,0.002505435997591121,175.0,0.0
SISSER,False,USmoothNLP,U,SmoothNLP,random_raw,10,1.0,True,175.0,0.0026521340005274396,1.115151197983249e-08,0.06488999900466297,1779.0,,,0.0026521340005274396,175.0,0.0
SNAIL,False,USmoothNLP,U,SmoothNLP,cutest,1,1.0,True,12.0,0.056191340998339,2.489601840284733e-12,,,,,0.056191340998339,12.0,0.0
SNAIL,False,USmoothNLP,U,SmoothNLP,llm_post,5,1.0,True,13.0,0.0003049520018976182,6.883344175341098e-13,,,0.0064884520033956505,487.0,0.0003049520018976182,13.0,0.0
SNAIL,False,USmoothNLP,U,SmoothNLP,llm_raw,5,1.0,True,13.0,0.00039567999920109287,6.883344175341098e-13,,,0.01200862499899813,487.0,0.00039567999920109287,13.0,0.0
SNAIL,False,USmoothNLP,U,SmoothNLP,random_post,10,0.0,False,,,,0.01473381300456822,0.0,,,60.0,1000000.0,0.0
SNAIL,False,USmoothNLP,U,SmoothNLP,random_raw,10,0.0,False,,,,0.014581407001969637,0.0,,,60.0,1000000.0,0.0
SNAKE,False,NLC:SmoothNLP,NLC,SmoothNLP,cutest,1,0.0,False,,,,,,,,60.0,1000000.0,0.0
SNAKE,False,NLC:SmoothNLP,NLC,SmoothNLP,llm_post,5,0.0,False,,,,,,2.4231546639966837,0.0,60.0,1000000.0,0.0
SNAKE,False,NLC:SmoothNLP,NLC,SmoothNLP,llm_raw,5,0.0,False,,,,,,2.3757282930018846,0.0,60.0,1000000.0,0.0
SNAKE,False,NLC:SmoothNLP,NLC,SmoothNLP,random_post,10,1.0,True,1.0,0.08162563500081887,4.2792240165949604e+18,0.9157593000054476,10.0,,,0.08162563500081887,1.0,0.0
SNAKE,False,NLC:SmoothNLP,NLC,SmoothNLP,random_raw,10,1.0,True,1.0,0.08492201599801774,-9.9823909451857e+19,0.9081842659979884,10.0,,,0.08492201599801774,1.0,0.0
SPIRAL,False,NLC:SmoothNLP,NLC,SmoothNLP,cutest,1,0.0,False,,,,,,,,60.0,1000000.0,0.0
SPIRAL,False,NLC:SmoothNLP,NLC,SmoothNLP,llm_post,5,0.0,False,,,,,,2.3540770939980575,0.0,60.0,1000000.0,0.0
SPIRAL,False,NLC:SmoothNLP,NLC,SmoothNLP,llm_raw,5,0.0,False,,,,,,2.356691006996698,0.0,60.0,1000000.0,0.0
SPIRAL,False,NLC:SmoothNLP,NLC,SmoothNLP,random_post,10,1.0,True,1.0,0.08502841900190106,-9.002970758536035e+19,0.8904959019964735,10.0,,,0.08502841900190106,1.0,0.0
SPIRAL,False,NLC:SmoothNLP,NLC,SmoothNLP,random_raw,10,1.0,True,1.0,0.08793033199981437,-9.002970758536035e+19,1.0016090200006147,10.0,,,0.08793033199981437,1.0,0.0
SSEBNLN,True,NLC:SmoothNLP,NLC,SmoothNLP,cutest,1,1.0,True,8.0,0.027043394999054726,-839997.0781997984,,,,,0.027043394999054726,8.0,0.0
SSEBNLN,True,NLC:SmoothNLP,NLC,SmoothNLP,random_post,10,1.0,True,8.0,0.1719512579984439,-840000.0,2.3690401639978518,879.0,,,0.1719512579984439,8.0,0.0
SSEBNLN,True,NLC:SmoothNLP,NLC,SmoothNLP,random_raw,10,1.0,True,546.0,0.28970896000100765,1.2278823253177675e+24,3.014699130999361,7318.0,,,0.28970896000100765,546.0,0.0
STANCMIN,True,LCBSmoothNLP,LCB,SmoothNLP,cutest,1,1.0,True,201.0,0.1978057650012488,-2.9968848887900514,,,,,0.1978057650012488,201.0,0.0
STANCMIN,True,LCBSmoothNLP,LCB,SmoothNLP,llm_post,5,0.0,False,,,,,,2.351930719003576,0.0,60.0,1000000.0,0.0
STANCMIN,True,LCBSmoothNLP,LCB,SmoothNLP,llm_raw,5,1.0,True,51.0,0.058858254000369925,-2.9971525841018822,,,0.8503166049958963,831.0,0.058858254000369925,51.0,0.0
STANCMIN,True,LCBSmoothNLP,LCB,SmoothNLP,random_post,10,0.0,False,,,,4.937612505993457,0.0,,,60.0,1000000.0,0.0
STANCMIN,True,LCBSmoothNLP,LCB,SmoothNLP,random_raw,10,1.0,True,1.0,0.0010496979994059075,-2.6733902985806757,0.012297511002543615,10.0,,,0.0010496979994059075,1.0,0.0
SUPERSIM,True,LEBSmoothNLP,LEB,SmoothNLP,cutest,1,1.0,True,1.0,0.0013622219994431362,0.0,,,,,0.0013622219994431362,1.0,0.0
SUPERSIM,True,LEBSmoothNLP,LEB,SmoothNLP,llm_post,5,1.0,True,2.0,0.00026669799990486354,0.0,,,0.0015722740026831161,10.0,0.00026669799990486354,2.0,0.0
SUPERSIM,True,LEBSmoothNLP,LEB,SmoothNLP,llm_raw,5,1.0,True,1.0,0.00019576100021367893,0.0,,,0.0011736309970729053,7.0,0.00019576100021367893,1.0,0.0
SUPERSIM,True,LEBSmoothNLP,LEB,SmoothNLP,random_post,10,1.0,True,2.0,0.0002604159999464173,0.0,0.0030512519988405984,20.0,,,0.0002604159999464173,2.0,0.0
SUPERSIM,True,LEBSmoothNLP,LEB,SmoothNLP,random_raw,10,1.0,True,1.0,0.00013462500282912515,8.80452740715021e+16,0.0015819000036572106,10.0,,,0.00013462500282912515,1.0,0.0
SYNTHES1,True,NLC:SmoothNLP,NLC,SmoothNLP,cutest,1,1.0,True,17.0,0.02804468199974508,-2.904776420701893,,,,,0.02804468199974508,17.0,0.0
SYNTHES1,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_post,5,1.0,True,17.0,0.02139556300244294,-2.904776420701893,,,0.11274290300207213,85.0,0.02139556300244294,17.0,0.0
SYNTHES1,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_raw,5,1.0,True,17.0,0.02140165899982094,-2.904776420701893,,,0.10981946399624576,85.0,0.02140165899982094,17.0,0.0
SYNTHES1,True,NLC:SmoothNLP,NLC,SmoothNLP,random_post,10,1.0,True,14.0,0.018068600998958573,-2.904799227471356,0.249393368998426,160.0,,,0.018068600998958573,14.0,0.0
SYNTHES1,True,NLC:SmoothNLP,NLC,SmoothNLP,random_raw,10,1.0,True,15.0,0.02045492999968701,-2.9048005903855856,0.24398296699655475,188.0,,,0.02045492999968701,15.0,0.0
SYNTHES2,True,NLC:SmoothNLP,NLC,SmoothNLP,cutest,1,1.0,True,22.0,0.03296563299954869,-81.41058548932847,,,,,0.03296563299954869,22.0,0.0
SYNTHES2,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_post,5,1.0,True,18.0,0.022663408002699725,-81.4108395611319,,,0.17206449600416818,104.0,0.022663408002699725,18.0,0.0
SYNTHES2,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_raw,5,1.0,True,15.0,0.019377626002096804,-81.41079860552853,,,0.1317939680047857,103.0,0.019377626002096804,15.0,0.0
SYNTHES2,True,NLC:SmoothNLP,NLC,SmoothNLP,random_post,10,1.0,True,20.0,0.02391742100007832,-81.41083991075948,0.32248202900154865,221.0,,,0.02391742100007832,20.0,0.0
SYNTHES2,True,NLC:SmoothNLP,NLC,SmoothNLP,random_raw,10,1.0,True,814.0,0.11883045099966694,5.692514266270446e+20,1.2407608329958748,8243.0,,,0.11883045099966694,814.0,0.0
SYNTHES3,True,NLC:SmoothNLP,NLC,SmoothNLP,cutest,1,1.0,True,25.0,0.03889288400023361,-202.38024445154713,,,,,0.03889288400023361,25.0,0.0
SYNTHES3,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_post,5,1.0,True,24.0,0.029744400002527982,-202.38039103586937,,,0.1599563180061523,124.0,0.029744400002527982,24.0,0.0
SYNTHES3,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_raw,5,1.0,True,25.0,0.03173321899885195,-202.38039103586937,,,0.1635193120018812,127.0,0.03173321899885195,25.0,0.0
SYNTHES3,True,NLC:SmoothNLP,NLC,SmoothNLP,random_post,10,1.0,True,15.0,0.019953558999986853,-202.38039471310918,0.2897079849972215,184.0,,,0.019953558999986853,15.0,0.0
SYNTHES3,True,NLC:SmoothNLP,NLC,SmoothNLP,random_raw,10,1.0,True,13.0,0.01638649400047143,-202.38039308541636,0.2465680190034618,188.0,,,0.01638649400047143,13.0,0.0
TAME,True,LEBSmoothNLP,LEB,SmoothNLP,cutest,1,1.0,True,1.0,0.0015589309987262823,0.0,,,,,0.0015589309987262823,1.0,0.0
TAME,True,LEBSmoothNLP,LEB,SmoothNLP,llm_post,5,1.0,True,1.0,9.465099719818681e-05,0.0,,,0.0005747509967477527,9.0,9.465099719818681e-05,1.0,0.0
TAME,True,LEBSmoothNLP,LEB,SmoothNLP,llm_raw,5,1.0,True,1.0,0.00015040000289445743,0.0,,,0.0009954449997167103,9.0,0.00015040000289445743,1.0,0.0
TAME,True,LEBSmoothNLP,LEB,SmoothNLP,random_post,10,1.0,True,3.0,0.00011920299948542379,0.0,0.001803309001843445,30.0,,,0.00011920299948542379,3.0,0.0
TAME,True,LEBSmoothNLP,LEB,SmoothNLP,random_raw,10,1.0,True,1.0,0.00017786899843486026,0.0,0.730547878996731,19.0,,,0.00017786899843486026,1.0,0.0
TENBARS1,True,NLC:SmoothNLP,NLC,SmoothNLP,cutest,1,1.0,True,10.0,0.022453689998656046,19.031557670490635,,,,,0.022453689998656046,10.0,0.0
TENBARS1,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_post,5,1.0,True,23.0,0.029292939998413203,19.03056805473106,,,0.18271074399308418,115.0,0.029292939998413203,23.0,0.0
TENBARS1,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_raw,5,1.0,True,9.0,0.012591970000357833,19.031818996248482,,,0.06657010200433433,45.0,0.012591970000357833,9.0,0.0
TENBARS1,True,NLC:SmoothNLP,NLC,SmoothNLP,random_post,10,1.0,True,12.0,0.017590032999578398,19.030252264429315,0.977160788996116,5025.0,,,0.017590032999578398,12.0,0.0
TENBARS1,True,NLC:SmoothNLP,NLC,SmoothNLP,random_raw,10,1.0,True,1.0,0.09677607499907026,1.230700595052366e+21,0.9912862359960855,10.0,,,0.09677607499907026,1.0,0.0
TENBARS3,True,NLC:SmoothNLP,NLC,SmoothNLP,cutest,1,1.0,True,10.0,0.024289249999128515,19.03155765628714,,,,,0.024289249999128515,10.0,0.0
TENBARS3,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_post,5,1.0,True,17.0,0.025432518999878084,19.030533035095814,,,0.17529669000214199,102.0,0.025432518999878084,17.0,0.0
TENBARS3,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_raw,5,1.0,True,9.0,0.013414295000984566,19.031818861036584,,,0.06968507800775114,45.0,0.013414295000984566,9.0,0.0
TENBARS3,True,NLC:SmoothNLP,NLC,SmoothNLP,random_post,10,1.0,True,12.0,0.0180806139978813,19.030252264429315,1.1068411989981541,5718.0,,,0.0180806139978813,12.0,0.0
TENBARS3,True,NLC:SmoothNLP,NLC,SmoothNLP,random_raw,10,1.0,True,1.0,0.09826761799922679,1.230700595052366e+21,0.9999086670031829,10.0,,,0.09826761799922679,1.0,0.0
TENBARS4,True,NLC:SmoothNLP,NLC,SmoothNLP,cutest,1,1.0,True,8.0,0.01851170100053423,19.03853070207432,,,,,0.01851170100053423,8.0,0.0
TENBARS4,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_post,5,1.0,True,34.0,0.0350610819987196,19.038817607530618,,,0.19949897000333294,170.0,0.0350610819987196,34.0,0.0
TENBARS4,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_raw,5,1.0,True,7.0,0.009243068998330273,19.040615362087816,,,0.04916566999600036,35.0,0.009243068998330273,7.0,0.0
TENBARS4,True,NLC:SmoothNLP,NLC,SmoothNLP,random_post,10,1.0,True,7.0,0.008553933999792207,19.040615362087816,0.8115860590005468,4005.0,,,0.008553933999792207,7.0,0.0
TENBARS4,True,NLC:SmoothNLP,NLC,SmoothNLP,random_raw,10,1.0,True,1.0,0.0954695129985339,1.230700595052366e+21,0.9813496019960439,10.0,,,0.0954695129985339,1.0,0.0
TOINTGOR,False,USmoothNLP,U,SmoothNLP,cutest,1,1.0,True,95.0,0.06235292500059586,1373.905460670349,,,,,0.06235292500059586,95.0,0.0
TOINTGOR,False,USmoothNLP,U,SmoothNLP,llm_post,5,1.0,True,95.0,0.004605183999956353,1373.9054606696088,,,0.02528656699723797,491.0,0.004605183999956353,95.0,0.0
TOINTGOR,False,USmoothNLP,U,SmoothNLP,llm_raw,5,1.0,True,95.0,0.002237343996966956,1373.9054606696088,,,0.019312204996822402,491.0,0.002237343996966956,95.0,0.0
TOINTGOR,False,USmoothNLP,U,SmoothNLP,random_post,10,1.0,True,301.0,0.008339165997313103,4.914107598636242e+22,0.14020974900267902,3294.0,,,0.008339165997313103,301.0,0.0
TOINTGOR,False,USmoothNLP,U,SmoothNLP,random_raw,10,1.0,True,301.0,0.006959600999834947,4.914107598636242e+22,0.1177654630082543,3294.0,,,0.006959600999834947,301.0,0.0
TOINTPSP,False,USmoothNLP,U,SmoothNLP,cutest,1,1.0,True,108.0,0.09573514200019417,225.5604094221877,,,,,0.09573514200019417,108.0,0.0
TOINTPSP,False,USmoothNLP,U,SmoothNLP,llm_post,5,1.0,True,103.0,0.00471145799747319,225.5604094221877,,,0.025305185998149682,537.0,0.00471145799747319,103.0,0.0
TOINTPSP,False,USmoothNLP,U,SmoothNLP,llm_raw,5,1.0,True,103.0,0.0041178860010404605,225.5604094221877,,,0.021961191996524576,537.0,0.0041178860010404605,103.0,0.0
TOINTPSP,False,USmoothNLP,U,SmoothNLP,random_post,10,1.0,True,167.0,0.005747199000325054,225.5604094221464,0.07268477199977497,1842.0,,,0.005747199000325054,167.0,0.0
TOINTPSP,False,USmoothNLP,U,SmoothNLP,random_raw,10,1.0,True,167.0,0.0031808429994271137,225.5604094221464,0.05334716900688363,1842.0,,,0.0031808429994271137,167.0,0.0
TOINTQOR,False,USmoothNLP,U,SmoothNLP,cutest,1,1.0,True,34.0,0.09839049899892416,1175.4722221467593,,,,,0.09839049899892416,34.0,0.0
TOINTQOR,False,USmoothNLP,U,SmoothNLP,llm_post,5,1.0,True,34.0,0.0013384329977270681,1175.4722221467593,,,0.008665823999763234,170.0,0.0013384329977270681,34.0,0.0
TOINTQOR,False,USmoothNLP,U,SmoothNLP,llm_raw,5,1.0,True,34.0,0.001619219001440797,1175.4722221467593,,,0.008943417000409681,170.0,0.001619219001440797,34.0,0.0
TOINTQOR,False,USmoothNLP,U,SmoothNLP,random_post,10,1.0,True,135.0,0.0036908799993398134,1175.4722221463799,0.051369935001275735,1398.0,,,0.0036908799993398134,135.0,0.0
TOINTQOR,False,USmoothNLP,U,SmoothNLP,random_raw,10,1.0,True,135.0,0.002706227998714894,1175.4722221463799,0.04493458099386771,1398.0,,,0.002706227998714894,135.0,0.0
TRIGGER,False,NLC:SmoothNLP,NLC,SmoothNLP,cutest,1,1.0,True,1.0,0.005240092999883927,0.0,,,,,0.005240092999883927,1.0,0.0
TRIGGER,False,NLC:SmoothNLP,NLC,SmoothNLP,llm_post,5,1.0,True,1.0,0.0012558230009744875,0.0,,,0.006943484997464111,5.0,0.0012558230009744875,1.0,0.0
TRIGGER,False,NLC:SmoothNLP,NLC,SmoothNLP,llm_raw,5,1.0,True,1.0,0.0015975660026015248,0.0,,,0.008188950003386708,5.0,0.0015975660026015248,1.0,0.0
TRIGGER,False,NLC:SmoothNLP,NLC,SmoothNLP,random_post,10,1.0,True,1.0,0.001565156999276951,0.0,0.021570064993284177,10.0,,,0.001565156999276951,1.0,0.0
TRIGGER,False,NLC:SmoothNLP,NLC,SmoothNLP,random_raw,10,1.0,True,1.0,0.0011847189998661634,0.0,0.01412316800269764,10.0,,,0.0011847189998661634,1.0,0.0
TRIMLOSS,True,NLC:SmoothNLP,NLC,SmoothNLP,cutest,1,1.0,True,17.0,0.04479696400085231,0.0002816536626409936,,,,,0.04479696400085231,17.0,0.0
TRIMLOSS,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_post,1,1.0,True,17.0,0.06810446500094258,0.0002872019763703256,,,0.06810446500094258,17.0,0.06810446500094258,17.0,0.0
TRIMLOSS,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_raw,1,1.0,True,17.0,0.03369867299988982,0.00031236997400580776,,,0.03369867299988982,17.0,0.03369867299988982,17.0,0.0
TRIMLOSS,True,NLC:SmoothNLP,NLC,SmoothNLP,random_post,10,1.0,True,18.0,0.036037095000210684,0.0002821899577172903,0.4016936120024184,183.0,,,0.036037095000210684,18.0,0.0
TRIMLOSS,True,NLC:SmoothNLP,NLC,SmoothNLP,random_raw,10,1.0,True,15.0,0.026698606998252217,0.0014143796488571183,0.2985060119863192,159.0,,,0.026698606998252217,15.0,0.0
TRO3X3,True,NLC:SmoothNLP,NLC,SmoothNLP,cutest,1,0.0,False,,,,,,,,60.0,1000000.0,0.0
TRO3X3,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_post,5,0.0,False,,,,,,2.817418909009575,0.0,60.0,1000000.0,0.0
TRO3X3,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_raw,5,0.0,False,,,,,,2.7620541139986017,0.0,60.0,1000000.0,0.0
TRO3X3,True,NLC:SmoothNLP,NLC,SmoothNLP,random_post,10,1.0,True,395.0,0.11647239200101467,-1e+20,1.3327805070039176,3976.0,,,0.11647239200101467,395.0,0.0
TRO3X3,True,NLC:SmoothNLP,NLC,SmoothNLP,random_raw,10,1.0,True,1.0,0.10308722799891257,-5.418935517635497e+19,1.1040286629940965,10.0,,,0.10308722799891257,1.0,0.0
TRO4X4,True,NLC:SmoothNLP,NLC,SmoothNLP,cutest,1,0.0,False,,,,,,,,60.0,1000000.0,0.0
TRO4X4,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_post,5,0.0,False,,,,,,3.027629076001176,0.0,60.0,1000000.0,0.0
TRO4X4,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_raw,5,0.0,False,,,,,,3.016099803000543,0.0,60.0,1000000.0,0.0
TRO4X4,True,NLC:SmoothNLP,NLC,SmoothNLP,random_post,10,1.0,True,395.0,0.1410509950001142,-1e+20,1.5167015139959403,3989.0,,,0.1410509950001142,395.0,0.0
TRO4X4,True,NLC:SmoothNLP,NLC,SmoothNLP,random_raw,10,1.0,True,1.0,0.12861382800110732,-8.739983729621764e+19,1.3418342790064344,10.0,,,0.12861382800110732,1.0,0.0
TRO5X5,True,NLC:SmoothNLP,NLC,SmoothNLP,cutest,1,0.0,False,,,,,,,,60.0,1000000.0,0.0
TRO5X5,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_post,1,0.0,False,,,,,,0.699658224999439,0.0,60.0,1000000.0,0.0
TRO5X5,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_raw,1,0.0,False,,,,,,0.6439228000017465,0.0,60.0,1000000.0,0.0
TRO5X5,True,NLC:SmoothNLP,NLC,SmoothNLP,random_post,10,1.0,True,398.0,0.179186381999898,-1e+20,1.9642332990006253,4014.0,,,0.179186381999898,398.0,0.0
TRO5X5,True,NLC:SmoothNLP,NLC,SmoothNLP,random_raw,10,1.0,True,1.0,0.16195734599750722,-8.846379569768974e+19,1.7659362129961664,10.0,,,0.16195734599750722,1.0,0.0
TRO6X2,True,NLC:SmoothNLP,NLC,SmoothNLP,cutest,1,0.0,False,,,,,,,,60.0,1000000.0,0.0
TRO6X2,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_post,5,0.0,False,,,,,,2.981256487000792,0.0,60.0,1000000.0,0.0
TRO6X2,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_raw,5,0.0,False,,,,,,2.9583779940003296,0.0,60.0,1000000.0,0.0
TRO6X2,True,NLC:SmoothNLP,NLC,SmoothNLP,random_post,10,1.0,True,395.0,0.12829306999992696,-1e+20,1.464839905995177,3989.0,,,0.12829306999992696,395.0,0.0
TRO6X2,True,NLC:SmoothNLP,NLC,SmoothNLP,random_raw,10,1.0,True,1.0,0.11861242300074082,-6.300993388515403e+19,1.248340777001431,10.0,,,0.11861242300074082,1.0,0.0
TRUSPYR2,True,NLC:SmoothNLP,NLC,SmoothNLP,cutest,1,1.0,True,8.0,0.01960850800242042,3.26433544921221,,,,,0.01960850800242042,8.0,0.0
TRUSPYR2,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_post,5,1.0,True,9.0,0.017069513000024017,3.2651326329134647,,,0.0919044739966921,45.0,0.017069513000024017,9.0,0.0
TRUSPYR2,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_raw,5,1.0,True,5.0,0.0077721740017295815,3.264417712472132,,,0.040623761000460945,25.0,0.0077721740017295815,5.0,0.0
TRUSPYR2,True,NLC:SmoothNLP,NLC,SmoothNLP,random_post,10,1.0,True,19.0,0.020748868999362458,3.269396096997029,0.8539884990022983,4041.0,,,0.020748868999362458,19.0,0.0
TRUSPYR2,True,NLC:SmoothNLP,NLC,SmoothNLP,random_raw,10,1.0,True,1.0,0.08985725900129182,1.0890220105752171e+20,0.9233393180038547,10.0,,,0.08985725900129182,1.0,0.0
VIBRBEAM,False,U:LS,U,LS,cutest,1,1.0,True,4.0,0.0019132799970975611,8231.275067268562,,,,,0.0019132799970975611,4.0,0.0
VIBRBEAM,False,U:LS,U,LS,llm_post,5,1.0,True,4.0,0.00015861800056882203,8231.275067268562,,,0.0008603130008850712,20.0,0.00015861800056882203,4.0,0.0
VIBRBEAM,False,U:LS,U,LS,llm_raw,5,1.0,True,4.0,0.00016505499661434442,8231.275067268562,,,0.0009088809965760447,20.0,0.00016505499661434442,4.0,0.0
VIBRBEAM,False,U:LS,U,LS,random_post,10,0.0,False,,,,0.006596543000341626,0.0,,,60.0,1000000.0,0.0
VIBRBEAM,False,U:LS,U,LS,random_raw,10,0.0,False,,,,0.006849861001683166,0.0,,,60.0,1000000.0,0.0
WEEDS,True,B:LS,B,LS,cutest,1,1.0,True,51.0,0.0070493509992957115,2.5872773952843384,,,,,0.0070493509992957115,51.0,0.0
WEEDS,True,B:LS,B,LS,llm_post,5,0.8,True,50.0,0.0007839659992896486,2.587277395284181,,,0.008266385000752052,225.0,0.0007839659992896486,50.0,0.0
WEEDS,True,B:LS,B,LS,llm_raw,5,0.8,True,50.0,0.0007325980004679877,2.587277395284181,,,0.00643078100256389,225.0,0.0007325980004679877,50.0,0.0
WEEDS,True,B:LS,B,LS,random_post,10,0.8,True,14.0,0.0003405480019864626,1840.3963008695664,0.20277295899722958,1270.0,,,0.0003405480019864626,14.0,0.0
WEEDS,True,B:LS,B,LS,random_raw,10,0.8,True,14.0,0.00032325400025001727,1840.3963008695664,0.22439607299747877,1270.0,,,0.00032325400025001727,14.0,0.0
YFITNE,False,NLC:SmoothNLP,NLC,SmoothNLP,cutest,1,1.0,True,1.0,0.005846264997671824,0.0,,,,,0.005846264997671824,1.0,0.0
YFITNE,False,NLC:SmoothNLP,NLC,SmoothNLP,llm_post,5,1.0,True,1.0,0.001589215000421973,0.0,,,0.008557802000723314,5.0,0.001589215000421973,1.0,0.0
YFITNE,False,NLC:SmoothNLP,NLC,SmoothNLP,llm_raw,5,1.0,True,1.0,0.0017728630009514745,0.0,,,0.010601291000057245,5.0,0.0017728630009514745,1.0,0.0
YFITNE,False,NLC:SmoothNLP,NLC,SmoothNLP,random_post,10,1.0,True,1.0,0.0016143930006364826,0.0,0.019683050995809026,10.0,,,0.0016143930006364826,1.0,0.0
YFITNE,False,NLC:SmoothNLP,NLC,SmoothNLP,random_raw,10,1.0,True,1.0,0.0010974610013363417,0.0,0.012414055989211192,10.0,,,0.0010974610013363417,1.0,0.0
ZAMB2-10,True,NLC:SmoothNLP,NLC,SmoothNLP,cutest,1,1.0,True,59.0,0.6083707489997323,-1.637154164586747,,,,,0.6083707489997323,59.0,0.0
ZAMB2-10,True,NLC:SmoothNLP,NLC,SmoothNLP,random_post,10,1.0,True,110.0,0.9229129830018792,-1.6371766555692726,11.52356056500139,1460.0,,,0.9229129830018792,110.0,0.0
ZAMB2-10,True,NLC:SmoothNLP,NLC,SmoothNLP,random_raw,10,1.0,True,110.0,0.9969433299993398,-1.6371754964129719,12.59494743101095,1460.0,,,0.9969433299993398,110.0,0.0
